Potential_temperature_C,Practical_salinity,Potential_density_anomaly_kgm3,Pressure_decibar,Serial_date_number_base_date_1_January_0000,Longitude,Latitude,Bottom_Depth_m
1.373154493,34.90006973,27.94257726,2353.657,733518,-35.86666667,63.27666667,2361
1.418110728,34.90276436,27.94148406,2353.72,733519,-35.86666667,63.27666667,2361
1.382859438,34.8986754,27.94075746,2353.908,733520,-35.86666667,63.27666667,2361
1.479572192,34.89679034,27.93219693,2354.096,733521,-35.86666667,63.27666667,2361
1.797037067,34.89280955,27.90503312,2354.534,733522,-35.86666667,63.27666667,2361
1.675196358,34.90642565,27.92530228,2354.66,733523,-35.86666667,63.27666667,2361
1.231100905,34.8938537,27.94770258,2354.785,733524,-35.86666667,63.27666667,2361
1.158439476,34.89373132,27.95267749,2354.848,733525,-35.86666667,63.27666667,2361
1.119950514,34.89148769,27.95353451,2354.973,733526,-35.86666667,63.27666667,2361
1.344289198,34.89546947,27.94096141,2354.973,733527,-35.86666667,63.27666667,2361
1.295406662,34.89422234,27.94345199,2354.848,733528,-35.86666667,63.27666667,2361
1.356887258,34.89482024,27.93953521,2354.66,733529,-35.86666667,63.27666667,2361
1.371737449,34.89578139,27.93923734,2354.346,733530,-35.86666667,63.27666667,2361
1.36469524,34.89564936,27.93963872,2354.033,733531,-35.86666667,63.27666667,2361
1.39779825,34.90073244,27.9413276,2353.657,733532,-35.86666667,63.27666667,2361
1.455787653,34.89391678,27.93163505,2353.344,733533,-35.86666667,63.27666667,2361
1.610152976,34.89057012,27.91750266,2353.532,733534,-35.86666667,63.27666667,2361
1.672389723,34.89513974,27.91646567,2353.595,733535,-35.86666667,63.27666667,2361
1.56856398,34.8906916,27.92071423,2354.096,733536,-35.86666667,63.27666667,2361
1.604006129,34.88445076,27.91305657,2354.472,733537,-35.86666667,63.27666667,2361
1.234530214,34.8929896,27.94676753,2354.91,733538,-35.86666667,63.27666667,2361
1.264373463,34.89035447,27.94254688,2355.098,733539,-35.86666667,63.27666667,2361
0.9767048,34.88841114,27.96079029,2355.161,733540,-35.86666667,63.27666667,2361
1.147061768,34.88826849,27.94907706,2354.973,733541,-35.86666667,63.27666667,2361
1.232564423,34.89481495,27.94837172,2354.848,733542,-35.86666667,63.27666667,2361
1.219159064,34.88871694,27.94441535,2354.597,733543,-35.86666667,63.27666667,2361
1.367345471,34.89049273,27.93530852,2354.284,733544,-35.86666667,63.27666667,2361
1.646326134,34.89258409,27.9163915,2354.159,733545,-35.86666667,63.27666667,2361
1.216537945,34.8945737,27.94930288,2353.97,733546,-35.86666667,63.27666667,2361
1.459253961,34.89879998,27.93530008,2353.908,733547,-35.86666667,63.27666667,2361
1.388845836,34.89546173,27.93774522,2354.096,733548,-35.86666667,63.27666667,2361
1.344773015,34.89300981,27.93895182,2354.033,733549,-35.86666667,63.27666667,2361
1.440598002,34.89444599,27.93317003,2354.096,733550,-35.86666667,63.27666667,2361
1.701990056,34.89281982,27.91235227,2354.346,733551,-35.86666667,63.27666667,2361
1.702354849,34.89285301,27.91235112,2354.66,733552,-35.86666667,63.27666667,2361
1.583466367,34.90193489,27.9286195,2354.973,733553,-35.86666667,63.27666667,2361
1.521801277,34.89968689,27.93140626,2355.035,733554,-35.86666667,63.27666667,2361
1.358802596,34.8988107,27.94260092,2355.035,733555,-35.86666667,63.27666667,2361
1.291242389,34.89889954,27.94750368,2355.098,733556,-35.86666667,63.27666667,2361
1.295880563,34.8944605,27.94360957,2355.035,733557,-35.86666667,63.27666667,2361
1.427340122,34.90031691,27.93884851,2354.973,733558,-35.86666667,63.27666667,2361
1.459679375,34.89609691,27.93310007,2354.785,733559,-35.86666667,63.27666667,2361
1.544287091,34.89063335,27.9224751,2354.346,733560,-35.86666667,63.27666667,2361
1.68298359,34.88986317,27.91142966,2353.97,733561,-35.86666667,63.27666667,2361
1.892629917,34.90256404,27.90537986,2353.72,733562,-35.86666667,63.27666667,2361
1.530589173,34.89599314,27.92779135,2353.532,733563,-35.86666667,63.27666667,2361
1.503781107,34.89461711,27.92867028,2353.595,733564,-35.86666667,63.27666667,2361
1.52633561,34.89689387,27.9288293,2353.845,733565,-35.86666667,63.27666667,2361
1.504691866,34.89462653,27.92861086,2354.409,733566,-35.86666667,63.27666667,2361
1.543830131,34.89703376,27.9276437,2354.785,733567,-35.86666667,63.27666667,2361
1.47849463,34.89608195,27.93170803,2355.224,733568,-35.86666667,63.27666667,2361
1.592310822,34.89204941,27.92002832,2355.349,733569,-35.86666667,63.27666667,2361
1.448537605,34.89526424,27.93324717,2355.349,733570,-35.86666667,63.27666667,2361
1.205558958,34.88930951,27.94584391,2355.161,733571,-35.86666667,63.27666667,2361
1.102774042,34.8915164,27.95473818,2354.91,733572,-35.86666667,63.27666667,2361
1.199805649,34.89009065,27.94687339,2354.66,733573,-35.86666667,63.27666667,2361
1.555170767,34.89334157,27.92383821,2354.409,733574,-35.86666667,63.27666667,2361
1.829647606,34.89854677,27.90709603,2354.221,733575,-35.86666667,63.27666667,2361
1.890454428,34.89776133,27.90170324,2354.096,733576,-35.86666667,63.27666667,2361
1.791285994,34.89463048,27.90693807,2353.97,733577,-35.86666667,63.27666667,2361
1.355978997,34.89266594,27.93787091,2353.908,733578,-35.86666667,63.27666667,2361
1.503348076,34.89647556,27.93019344,2353.97,733579,-35.86666667,63.27666667,2361
1.069293914,34.88310946,27.95027242,2354.159,733580,-35.86666667,63.27666667,2361
1.21219968,34.88977317,27.94575131,2354.409,733581,-35.86666667,63.27666667,2361
1.235531664,34.89212212,27.94600036,2354.722,733582,-35.86666667,63.27666667,2361
1.190171743,34.88774308,27.94566034,2354.91,733583,-35.86666667,63.27666667,2361
1.10520703,34.89027165,27.95357112,2355.224,733584,-35.86666667,63.27666667,2361
0.941427678,34.8950748,27.96850244,2355.224,733585,-35.86666667,63.27666667,2361
1.086857091,34.88396541,27.94976139,2355.411,733586,-35.86666667,63.27666667,2361
1.003585365,34.88936799,27.95975434,2355.349,733587,-35.86666667,63.27666667,2361
1.248556462,34.88724377,27.94116559,2355.349,733588,-35.86666667,63.27666667,2361
1.458823081,34.88926123,27.92767739,2354.785,733589,-35.86666667,63.27666667,2361
1.751575729,34.89485722,27.91018569,2354.346,733590,-35.86666667,63.27666667,2361
1.144217379,34.88695599,27.94821904,2353.845,733591,-35.86666667,63.27666667,2361
1.190093544,34.88623405,27.94445329,2353.595,733592,-35.86666667,63.27666667,2361
1.540093173,34.88896346,27.92144689,2354.096,733593,-35.86666667,63.27666667,2361
1.530053061,34.88945699,27.92258764,2354.346,733594,-35.86666667,63.27666667,2361
1.523763094,34.88940434,27.92301135,2354.409,733595,-35.86666667,63.27666667,2361
1.451477859,34.87902031,27.91999662,2355.035,733596,-35.86666667,63.27666667,2361
1.494162164,34.88389855,27.92077979,2355.161,733597,-35.86666667,63.27666667,2361
0.848369124,34.89041074,27.97088709,2355.349,733598,-35.86666667,63.27666667,2361
1.08522376,34.89152969,27.95595148,2355.787,733599,-35.86666667,63.27666667,2361
1.36177241,34.89164229,27.93663313,2356.226,733600,-35.86666667,63.27666667,2361
1.291205802,34.89460791,27.94406049,2355.725,733601,-35.86666667,63.27666667,2361
1.238853328,34.89093066,27.94480985,2354.973,733602,-35.86666667,63.27666667,2361
1.090528901,34.88867199,27.95329187,2354.722,733603,-35.86666667,63.27666667,2361
0.776909112,34.88744658,27.97313615,2354.221,733604,-35.86666667,63.27666667,2361
0.847791302,34.89031555,27.97084789,2354.033,733605,-35.86666667,63.27666667,2361
0.862243151,34.88652739,27.96685626,2353.97,733606,-35.86666667,63.27666667,2361
0.873748789,34.88427992,27.96429459,2353.845,733607,-35.86666667,63.27666667,2361
1.372800014,34.88382667,27.9295644,2353.97,733608,-35.86666667,63.27666667,2361
1.73599587,34.89027567,27.90771012,2354.159,733609,-35.86666667,63.27666667,2361
1.348421063,34.88390983,27.93138474,2354.284,733610,-35.86666667,63.27666667,2361
1.025662882,34.8863736,27.95585775,2354.472,733611,-35.86666667,63.27666667,2361
0.854212513,34.88800068,27.96856682,2354.848,733612,-35.86666667,63.27666667,2361
1.94831265,34.89406116,27.89416379,2355.224,733613,-35.86666667,63.27666667,2361
1.834562973,34.89231404,27.90171828,2355.537,733614,-35.86666667,63.27666667,2361
1.793997328,34.89094382,27.90377366,2355.662,733615,-35.86666667,63.27666667,2361
1.457180365,34.89214099,27.93010874,2355.474,733616,-35.86666667,63.27666667,2361
1.352821475,34.89264278,27.93807963,2355.224,733617,-35.86666667,63.27666667,2361
1.284031687,34.89187939,27.94237879,2354.785,733618,-35.86666667,63.27666667,2361
1.261482497,34.89145187,27.94363229,2354.409,733619,-35.86666667,63.27666667,2361
1.151078309,34.88857378,27.949044,2353.908,733620,-35.86666667,63.27666667,2361
0.709730438,34.88273148,27.97363676,2353.657,733621,-35.86666667,63.27666667,2361
0.703276471,34.87913133,27.97114918,2353.532,733622,-35.86666667,63.27666667,2361
1.292991859,34.88402103,27.93543227,2353.72,733623,-35.86666667,63.27666667,2361
1.786072885,34.88960981,27.90331759,2354.284,733624,-35.86666667,63.27666667,2361
0.858072489,34.88796352,27.96828437,2354.472,733625,-35.86666667,63.27666667,2361
0.865503151,34.88521762,27.9655897,2354.973,733626,-35.86666667,63.27666667,2361
0.838391948,34.88408432,27.96644986,2355.224,733627,-35.86666667,63.27666667,2361
0.722927224,34.88519811,27.97478312,2355.411,733628,-35.86666667,63.27666667,2361
0.77851141,34.88228086,27.96887773,2355.286,733629,-35.86666667,63.27666667,2361
0.879443273,34.87889297,27.95958916,2355.286,733630,-35.86666667,63.27666667,2361
1.111859412,34.87326296,27.93944811,2355.161,733631,-35.86666667,63.27666667,2361
1.453159522,34.87594486,27.91740572,2355.035,733632,-35.86666667,63.27666667,2361
1.586232503,34.88154525,27.9120579,2354.597,733633,-35.86666667,63.27666667,2361
1.154768227,34.89344781,27.95270404,2354.159,733634,-35.86666667,63.27666667,2361
1.124715859,34.87524287,27.94015435,2353.97,733635,-35.86666667,63.27666667,2361
0.754298562,34.88006434,27.96864894,2353.783,733636,-35.86666667,63.27666667,2361
0.907830351,34.8830082,27.96102779,2353.72,733637,-35.86666667,63.27666667,2361
0.963313749,34.87683215,27.95237721,2353.845,733638,-35.86666667,63.27666667,2361
1.260087165,34.88157922,27.93580262,2353.97,733639,-35.86666667,63.27666667,2361
1.227682842,34.87427595,27.93221907,2354.346,733640,-35.86666667,63.27666667,2361
1.049457545,34.87503418,27.94513241,2354.597,733641,-35.86666667,63.27666667,2361
1.137444673,34.88447218,27.94669192,2355.098,733642,-35.86666667,63.27666667,2361
1.184054933,34.88576444,27.94449746,2355.349,733643,-35.86666667,63.27666667,2361
1.254356527,34.88150451,27.93614761,2355.537,733644,-35.86666667,63.27666667,2361
1.403910892,34.87847834,27.92302339,2355.537,733645,-35.86666667,63.27666667,2361
1.529252948,34.87254598,27.9090802,2355.286,733646,-35.86666667,63.27666667,2361
1.709144203,34.88118746,27.90248002,2355.035,733647,-35.86666667,63.27666667,2361
1.376783945,34.88616456,27.93115386,2354.346,733648,-35.86666667,63.27666667,2361
1.151687749,34.88354763,27.94496401,2353.908,733649,-35.86666667,63.27666667,2361
1.1863738,34.88476958,27.94353625,2353.532,733650,-35.86666667,63.27666667,2361
1.330562813,34.88887119,27.93664742,2353.908,733651,-35.86666667,63.27666667,2361
1.339711851,34.88592365,27.9336259,2353.845,733652,-35.86666667,63.27666667,2361
1.205209327,34.8821365,27.94010661,2353.845,733653,-35.86666667,63.27666667,2361
1.061324291,34.8834303,27.95107314,2354.346,733654,-35.86666667,63.27666667,2361
0.916617765,34.87691519,27.95554793,2354.597,733655,-35.86666667,63.27666667,2361
1.450169026,34.88432972,27.92435303,2355.161,733656,-35.86666667,63.27666667,2361
0.995763718,34.88138335,27.95386242,2355.349,733657,-35.86666667,63.27666667,2361
0.979161527,34.87881605,27.95291271,2355.599,733658,-35.86666667,63.27666667,2361
1.042443949,34.88121473,27.95057576,2355.975,733659,-35.86666667,63.27666667,2361
1.006935772,34.88115136,27.95292439,2355.599,733660,-35.86666667,63.27666667,2361
0.892776805,34.88964875,27.96736099,2354.973,733661,-35.86666667,63.27666667,2361
0.693718054,34.89075034,27.98110457,2354.597,733662,-35.86666667,63.27666667,2361
0.85042351,34.88847345,27.96919454,2354.346,733663,-35.86666667,63.27666667,2361
1.208807733,34.88536284,27.94244636,2354.096,733664,-35.86666667,63.27666667,2361
1.247220796,34.88384246,27.93852781,2353.908,733665,-35.86666667,63.27666667,2361
1.253967683,34.89477815,27.94683402,2353.72,733666,-35.86666667,63.27666667,2361
1.113492448,34.89197108,27.95436682,2353.532,733667,-35.86666667,63.27666667,2361
0.976140378,34.88787656,27.96039794,2353.72,733668,-35.86666667,63.27666667,2361
1.078909334,34.88858072,27.95401287,2353.97,733669,-35.86666667,63.27666667,2361
0.987081861,34.88315822,27.95587189,2354.597,733670,-35.86666667,63.27666667,2361
1.411400204,34.882671,27.92584518,2355.035,733671,-35.86666667,63.27666667,2361
1.501700633,34.88134728,27.91817743,2355.537,733672,-35.86666667,63.27666667,2361
1.369487347,34.88714544,27.9324677,2355.787,733673,-35.86666667,63.27666667,2361
1.030047707,34.89407459,27.96175091,2355.662,733674,-35.86666667,63.27666667,2361
0.977904389,34.88791205,27.96030901,2356.101,733675,-35.86666667,63.27666667,2361
1.170478548,34.89377988,27.95188078,2355.286,733676,-35.86666667,63.27666667,2361
1.138028068,34.89375849,27.95411211,2354.722,733677,-35.86666667,63.27666667,2361
1.217324492,34.89164769,27.94689769,2354.096,733678,-35.86666667,63.27666667,2361
1.464698687,34.89056437,27.92829247,2353.783,733679,-35.86666667,63.27666667,2361
1.243830063,34.88046555,27.93605461,2353.532,733680,-35.86666667,63.27666667,2361
1.307893165,34.89251449,27.94119137,2353.595,733681,-35.86666667,63.27666667,2361
1.24959081,34.88049321,27.93567107,2353.908,733682,-35.86666667,63.27666667,2361
1.179040175,34.88837108,27.94694013,2354.159,733683,-35.86666667,63.27666667,2361
0.893386184,34.89232793,27.96947509,2354.597,733684,-35.86666667,63.27666667,2361
1.102779165,34.89154695,27.95476235,2354.848,733685,-35.86666667,63.27666667,2361
0.822269449,34.89092405,27.97300011,2355.161,733686,-35.86666667,63.27666667,2361
0.762573382,34.89335403,27.97881042,2355.161,733687,-35.86666667,63.27666667,2361
0.686587735,34.89350784,27.98377475,2355.224,733688,-35.86666667,63.27666667,2361
0.570852987,34.89540928,27.99253267,2355.161,733689,-35.86666667,63.27666667,2361
1.012724412,34.8911328,27.96055689,2355.161,733690,-35.86666667,63.27666667,2361
1.234443824,34.8913826,27.94548298,2354.848,733691,-35.86666667,63.27666667,2361
1.254997002,34.89007037,27.94298099,2354.534,733692,-35.86666667,63.27666667,2361
1.182739582,34.89355185,27.95084413,2354.284,733693,-35.86666667,63.27666667,2361
1.289402448,34.89355629,27.94334369,2353.908,733694,-35.86666667,63.27666667,2361
1.163132525,34.89805464,27.95582458,2353.72,733695,-35.86666667,63.27666667,2361
1.004517031,34.89090094,27.96092324,2353.532,733696,-35.86666667,63.27666667,2361
1.202527967,34.89492383,27.95056487,2353.595,733697,-35.86666667,63.27666667,2361
0.968045412,34.89495733,27.96663188,2353.908,733698,-35.86666667,63.27666667,2361
1.074850144,34.89037882,27.95573504,2354.284,733699,-35.86666667,63.27666667,2361
1.115329999,34.89296664,27.95504076,2354.973,733700,-35.86666667,63.27666667,2361
1.061311975,34.89112778,27.95726011,2355.286,733701,-35.86666667,63.27666667,2361
1.290523734,34.89465015,27.94414285,2355.662,733702,-35.86666667,63.27666667,2361
1.527862199,34.89142292,27.92432758,2355.725,733703,-35.86666667,63.27666667,2361
1.328158768,34.89286448,27.94002584,2355.411,733704,-35.86666667,63.27666667,2361
1.427168021,34.89293599,27.93293746,2355.035,733705,-35.86666667,63.27666667,2361
1.156979025,34.89201695,27.95140151,2354.785,733706,-35.86666667,63.27666667,2361
1.208362724,34.89035423,27.94648665,2354.472,733707,-35.86666667,63.27666667,2361
1.375310106,34.88909039,27.93360871,2354.221,733708,-35.86666667,63.27666667,2361
1.301383111,34.89316243,27.94217543,2353.908,733709,-35.86666667,63.27666667,2361
1.456235462,34.89514563,27.93258853,2353.783,733710,-35.86666667,63.27666667,2361
1.220884823,34.89061068,27.94581506,2353.845,733711,-35.86666667,63.27666667,2361
1.106667633,34.89127721,27.95427848,2354.159,733712,-35.86666667,63.27666667,2361
1.025855184,34.88998096,27.95874403,2354.346,733713,-35.86666667,63.27666667,2361
1.040331398,34.89422499,27.96117475,2354.785,733714,-35.86666667,63.27666667,2361
1.046005692,34.89136453,27.95849096,2355.161,733715,-35.86666667,63.27666667,2361
0.909132812,34.89022402,27.96674423,2355.411,733716,-35.86666667,63.27666667,2361
1.138523651,34.89714538,27.95679917,2355.662,733717,-35.86666667,63.27666667,2361
0.723575227,34.89726958,27.98445473,2355.286,733718,-35.86666667,63.27666667,2361
1.217514294,34.89108126,27.94642982,2355.349,733719,-35.86666667,63.27666667,2361
1.310992258,34.89274709,27.94115765,2355.224,733720,-35.86666667,63.27666667,2361
1.333899934,34.88810663,27.93579511,2355.098,733721,-35.86666667,63.27666667,2361
1.361730302,34.88830585,27.93395737,2354.597,733722,-35.86666667,63.27666667,2361
1.307841755,34.89055912,27.93962526,2354.284,733723,-35.86666667,63.27666667,2361
1.036884766,34.89337083,27.96072166,2353.783,733724,-35.86666667,63.27666667,2361
1.227384175,34.89118423,27.94581945,2353.595,733725,-35.86666667,63.27666667,2361
1.736603367,34.89550082,27.91185219,2353.72,733726,-35.86666667,63.27666667,2361
2.054411503,34.89150583,27.88361777,2353.97,733727,-35.86666667,63.27666667,2361
1.5531967,34.89447926,27.92489781,2354.472,733728,-35.86666667,63.27666667,2361
1.462925084,34.89070523,27.92853579,2354.973,733729,-35.86666667,63.27666667,2361
1.419287046,34.88843636,27.92989969,2355.537,733730,-35.86666667,63.27666667,2361
1.333929969,34.8929456,27.93967798,2355.662,733731,-35.86666667,63.27666667,2361
1.184014949,34.88642331,27.94502963,2355.787,733732,-35.86666667,63.27666667,2361
1.4184626,34.8940482,27.93446363,2355.725,733733,-35.86666667,63.27666667,2361
1.58200747,34.89015306,27.91927846,2355.349,733734,-35.86666667,63.27666667,2361
1.961697865,34.8926947,27.8920047,2354.973,733735,-35.86666667,63.27666667,2361
1.624200495,34.89184542,27.91746893,2354.534,733736,-35.86666667,63.27666667,2361
1.710260076,34.88898373,27.90864513,2354.284,733737,-35.86666667,63.27666667,2361
1.521170958,34.88285049,27.91794505,2354.033,733738,-35.86666667,63.27666667,2361
1.398144767,34.88240836,27.92659494,2353.908,733739,-35.86666667,63.27666667,2361
1.110631031,34.88499039,27.94895485,2354.033,733740,-35.86666667,63.27666667,2361
1.028151676,34.88700556,27.95619724,2354.033,733741,-35.86666667,63.27666667,2361
0.99426229,34.88500161,27.95687144,2354.346,733742,-35.86666667,63.27666667,2361
1.031449292,34.88528508,27.9545915,2354.597,733743,-35.86666667,63.27666667,2361
1.39380132,34.88824538,27.93159473,2355.035,733744,-35.86666667,63.27666667,2361
1.662455653,34.88749305,27.91108827,2355.224,733745,-35.86666667,63.27666667,2361
1.157348953,34.88580653,27.94638695,2355.349,733746,-35.86666667,63.27666667,2361
1.271753628,34.87970691,27.93347473,2355.411,733747,-35.86666667,63.27666667,2361
1.211952622,34.87717752,27.93565238,2355.599,733748,-35.86666667,63.27666667,2361
1.263013546,34.87872881,27.93330736,2355.474,733749,-35.86666667,63.27666667,2361
1.356502008,34.88220683,27.92943751,2355.161,733750,-35.86666667,63.27666667,2361
1.390503712,34.87941183,27.92474292,2354.973,733751,-35.86666667,63.27666667,2361
1.3396708,34.88135898,27.92996449,2354.534,733752,-35.86666667,63.27666667,2361
1.285610081,34.88038057,27.9330334,2354.096,733753,-35.86666667,63.27666667,2361
1.215795675,34.88651951,27.94288599,2353.845,733754,-35.86666667,63.27666667,2361
1.306845927,34.88169693,27.93258057,2353.72,733755,-35.86666667,63.27666667,2361
1.367805526,34.8805223,27.92727175,2353.97,733756,-35.86666667,63.27666667,2361
1.177970876,34.88441369,27.94383567,2354.221,733757,-35.86666667,63.27666667,2361
1.456896314,34.88001925,27.92040201,2354.785,733758,-35.86666667,63.27666667,2361
1.475200419,34.88095751,27.91981396,2355.411,733759,-35.86666667,63.27666667,2361
1.33623996,34.87746209,27.92708211,2355.787,733760,-35.86666667,63.27666667,2361
1.072024896,34.87918465,27.94693274,2355.725,733761,-35.86666667,63.27666667,2361
1.421785538,34.87488035,27.91883842,2355.662,733762,-35.86666667,63.27666667,2361
1.727408573,34.89642728,27.91330072,2355.474,733763,-35.86666667,63.27666667,2361
1.295148767,34.88381038,27.93511018,2354.91,733764,-35.86666667,63.27666667,2361
1.253256001,34.88086705,27.93571307,2354.66,733765,-35.86666667,63.27666667,2361
1.24510553,34.8850942,27.93968225,2354.472,733766,-35.86666667,63.27666667,2361
1.274697917,34.88100996,27.9343123,2354.221,733767,-35.86666667,63.27666667,2361
1.514981857,34.87941004,27.91564247,2354.221,733768,-35.86666667,63.27666667,2361
1.748077828,34.88683067,27.90402044,2354.284,733769,-35.86666667,63.27666667,2361
1.376206995,34.88715338,27.93198916,2354.159,733770,-35.86666667,63.27666667,2361
1.40116588,34.87999065,27.92443572,2354.284,733771,-35.86666667,63.27666667,2361
1.415267517,34.88136873,27.92451912,2354.66,733772,-35.86666667,63.27666667,2361
1.381673341,34.88038755,27.926164,2354.848,733773,-35.86666667,63.27666667,2361
1.379989704,34.87722923,27.92375046,2355.161,733774,-35.86666667,63.27666667,2361
1.372410562,34.8777628,27.92472533,2355.349,733775,-35.86666667,63.27666667,2361
1.375528963,34.87827932,27.92491523,2355.599,733776,-35.86666667,63.27666667,2361
1.340559952,34.88022242,27.92898867,2355.662,733777,-35.86666667,63.27666667,2361
1.41078057,34.87808045,27.92220594,2355.599,733778,-35.86666667,63.27666667,2361
1.57443554,34.84104401,27.88045269,2355.474,733779,-35.86666667,63.27666667,2361
1.396562044,34.88406964,27.92804328,2355.098,733780,-35.86666667,63.27666667,2361
1.363358553,34.87275141,27.92135406,2354.66,733781,-35.86666667,63.27666667,2361
1.557276891,34.87825457,27.91157897,2354.597,733782,-35.86666667,63.27666667,2361
1.548863438,34.87995234,27.91356655,2354.159,733783,-35.86666667,63.27666667,2361
1.671252326,34.88069198,27.90496715,2353.783,733784,-35.86666667,63.27666667,2361
1.553798688,34.87913346,27.91254261,2353.908,733785,-35.86666667,63.27666667,2361
1.427076662,34.8817043,27.92392986,2354.346,733786,-35.86666667,63.27666667,2361
1.56483337,34.87807983,27.91087602,2354.66,733787,-35.86666667,63.27666667,2361
1.628535508,34.87307887,27.90209223,2355.224,733788,-35.86666667,63.27666667,2361
1.309276558,34.87593845,27.92778444,2355.411,733789,-35.86666667,63.27666667,2361
1.410020912,34.84589107,27.89642582,2355.662,733790,-35.86666667,63.27666667,2361
1.318202711,34.87548262,27.92678205,2355.537,733791,-35.86666667,63.27666667,2361
1.537205805,34.8714488,27.90761067,2355.349,733792,-35.86666667,63.27666667,2361
1.585927148,34.87183838,27.90429507,2355.161,733793,-35.86666667,63.27666667,2361
1.253740412,34.88116721,27.93591997,2354.722,733794,-35.86666667,63.27666667,2361
1.280275955,34.87764038,27.9312115,2354.597,733795,-35.86666667,63.27666667,2361
1.343525567,34.87909574,27.92787122,2354.346,733796,-35.86666667,63.27666667,2361
1.354637087,34.87914339,27.92711201,2354.159,733797,-35.86666667,63.27666667,2361
1.284841674,34.87614152,27.92968409,2354.096,733798,-35.86666667,63.27666667,2361
1.412993052,34.87446587,27.91914388,2354.033,733799,-35.86666667,63.27666667,2361
1.438297021,34.87788201,27.920045,2354.221,733800,-35.86666667,63.27666667,2361
0.804186356,34.89077991,27.97405668,2354.221,733801,-35.86666667,63.27666667,2361
0.794211647,34.89020694,27.97424108,2354.973,733802,-35.86666667,63.27666667,2361
0.837013391,34.8927339,27.97349625,2354.848,733803,-35.86666667,63.27666667,2361
0.925237768,34.89036407,27.96579051,2355.349,733804,-35.86666667,63.27666667,2361
0.946630437,34.88876662,27.96308466,2355.537,733805,-35.86666667,63.27666667,2361
0.923627775,34.89487753,27.96952628,2355.599,733806,-35.86666667,63.27666667,2361
1.051069515,34.8950793,27.9611325,2355.474,733807,-35.86666667,63.27666667,2361
1.212242098,34.8837128,27.94088105,2355.349,733808,-35.86666667,63.27666667,2361
1.046769718,34.8966366,27.96267606,2355.161,733809,-35.86666667,63.27666667,2361
1.001066447,34.89272839,27.96262481,2354.785,733810,-35.86666667,63.27666667,2361
0.936614835,34.88694072,27.96228261,2354.472,733811,-35.86666667,63.27666667,2361
0.979568555,34.88469484,27.95761069,2353.97,733812,-35.86666667,63.27666667,2361
1.072509793,34.89686851,27.96110965,2353.783,733813,-35.86666667,63.27666667,2361
1.165668889,34.89685756,27.9546869,2353.97,733814,-35.86666667,63.27666667,2361
1.565824076,34.88827368,27.91897906,2354.096,733815,-35.86666667,63.27666667,2361
1.197543885,34.89492575,27.950915,2354.472,733816,-35.86666667,63.27666667,2361
1.453805757,34.89024012,27.92883039,2355.975,733817,-35.86666667,63.27666667,2361
1.186917063,34.88922644,27.94707915,2356.163,733818,-35.86666667,63.27666667,2361
1.154456689,34.8890202,27.94916917,2355.725,733819,-35.86666667,63.27666667,2361
1.456325084,34.88505701,27.92448664,2355.474,733820,-35.86666667,63.27666667,2361
1.465966963,34.88308464,27.92219792,2355.349,733821,-35.86666667,63.27666667,2361
1.214672242,34.8884572,27.94452145,2355.411,733822,-35.86666667,63.27666667,2361
1.191803002,34.89048845,27.94775184,2355.224,733823,-35.86666667,63.27666667,2361
1.140286094,34.89247946,27.95292854,2354.785,733824,-35.86666667,63.27666667,2361
1.067662363,34.89286907,27.95822654,2354.409,733825,-35.86666667,63.27666667,2361
1.059625497,34.8933604,27.9591688,2354.221,733826,-35.86666667,63.27666667,2361
1.129930587,34.892798,27.95389928,2354.159,733827,-35.86666667,63.27666667,2361
1.224798841,34.89260318,27.94714069,2353.908,733828,-35.86666667,63.27666667,2361
1.256014264,34.8959299,27.94761449,2353.845,733829,-35.86666667,63.27666667,2361
1.277711002,34.89128942,27.94235314,2354.096,733830,-35.86666667,63.27666667,2361
1.540382809,34.88746611,27.92022421,2354.221,733831,-35.86666667,63.27666667,2361
1.544804758,34.87986397,27.91379734,2354.534,733832,-35.86666667,63.27666667,2361
1.648856618,34.88303922,27.90854616,2354.848,733833,-35.86666667,63.27666667,2361
1.692735161,34.87923606,27.90216696,2355.224,733834,-35.86666667,63.27666667,2361
1.852502975,34.87998738,27.8904392,2355.349,733835,-35.86666667,63.27666667,2361
1.663453333,34.87803863,27.90343147,2355.474,733836,-35.86666667,63.27666667,2361
1.774901862,34.88139559,27.89759737,2355.474,733837,-35.86666667,63.27666667,2361
1.794985663,34.87597478,27.89169932,2355.161,733838,-35.86666667,63.27666667,2361
1.165238309,34.89170479,27.95057769,2354.66,733839,-35.86666667,63.27666667,2361
1.198689707,34.88131122,27.93989945,2354.346,733840,-35.86666667,63.27666667,2361
1.373148247,34.86778857,27.91666539,2354.096,733841,-35.86666667,63.27666667,2361
1.452213014,34.86981027,27.91255165,2353.783,733842,-35.86666667,63.27666667,2361
1.495615523,34.87258046,27.91159119,2353.657,733843,-35.86666667,63.27666667,2361
1.3059608,34.88204918,27.93292644,2353.72,733844,-35.86666667,63.27666667,2361
1.412480452,34.87984564,27.92349886,2354.033,733845,-35.86666667,63.27666667,2361
1.375209511,34.8829588,27.9286942,2354.534,733846,-35.86666667,63.27666667,2361
1.57436359,34.87411297,27.90698331,2354.785,733847,-35.86666667,63.27666667,2361
1.232712702,34.87712464,27.93415393,2355.098,733848,-35.86666667,63.27666667,2361
